"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_001MA","B08301_001EA","B08301_002E","B08301_002EA","B08301_002M","B08301_002MA","B08301_003E","B08301_003M","B08301_003MA","B08301_003EA","B08301_004E","B08301_004M","B08301_004MA","B08301_004EA","B08301_005E","B08301_005M","B08301_005MA","B08301_005EA","B08301_006E","B08301_006EA","B08301_006M","B08301_006MA","B08301_007E","B08301_007M","B08301_007MA","B08301_007EA","B08301_008E","B08301_008M","B08301_008MA","B08301_008EA","B08301_009E","B08301_009M","B08301_009MA","B08301_009EA","B08301_010E","B08301_010M","B08301_010MA","B08301_010EA","B08301_011E","B08301_011M","B08301_011MA","B08301_011EA","B08301_012E","B08301_012M","B08301_012MA","B08301_012EA","B08301_013E","B08301_013EA","B08301_013M","B08301_013MA","B08301_014E","B08301_014M","B08301_014MA","B08301_014EA","B08301_015E","B08301_015M","B08301_015MA","B08301_015EA","B08301_016E","B08301_016M","B08301_016MA","B08301_016EA","B08301_017E","B08301_017EA","B08301_017M","B08301_017MA","B08301_018E","B08301_018M","B08301_018MA","B08301_018EA","B08301_019E","B08301_019M","B08301_019MA","B08301_019EA","B08301_020E","B08301_020M","B08301_020MA","B08301_020EA","B08301_021E","B08301_021EA","B08301_021M","B08301_021MA",
"1400000US17031271500","Census Tract 2715, Cook County, Illinois","544","140","null","null","488","null","158","null","383","132","null","null","105","95","null","null","105","95","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","56","54","null","null","56","54","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null",
"1400000US17031271800","Census Tract 2718, Cook County, Illinois","170","67","null","null","98","null","54","null","87","53","null","null","11","14","null","null","6","9","null","null","0","null","12","null","5","9","null","null","0","12","null","null","0","12","null","null","72","52","null","null","72","52","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null",
"1400000US17031280100","Census Tract 2801, Cook County, Illinois","5766","641","null","null","1149","null","254","null","1112","245","null","null","37","40","null","null","37","40","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","700","216","null","null","207","121","null","null","215","98","null","null","278","null","157","null","0","17","null","null","0","17","null","null","101","73","null","null","0","null","17","null","44","39","null","null","2927","592","null","null","41","65","null","null","804","null","250","null",
"1400000US17031280400","Census Tract 2804, Cook County, Illinois","739","144","null","null","334","null","109","null","309","106","null","null","25","27","null","null","7","10","null","null","0","null","12","null","18","25","null","null","0","12","null","null","0","12","null","null","264","115","null","null","171","82","null","null","93","68","null","null","0","null","12","null","0","12","null","null","0","12","null","null","7","11","null","null","0","null","12","null","7","10","null","null","92","57","null","null","0","12","null","null","35","null","33","null",
"1400000US17031280800","Census Tract 2808, Cook County, Illinois","327","135","null","null","135","null","84","null","101","65","null","null","34","30","null","null","34","30","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","124","77","null","null","82","56","null","null","26","24","null","null","0","null","12","null","16","26","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","68","84","null","null","0","12","null","null","0","null","12","null",
"1400000US17031280900","Census Tract 2809, Cook County, Illinois","281","117","null","null","126","null","69","null","117","68","null","null","9","10","null","null","9","10","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","64","38","null","null","54","37","null","null","0","12","null","null","0","null","12","null","10","14","null","null","0","12","null","null","14","20","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","77","null","58","null",
"1400000US17031281900","Census Tract 2819, Cook County, Illinois","4820","707","null","null","1115","null","297","null","1071","299","null","null","44","50","null","null","44","50","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","745","189","null","null","352","127","null","null","175","102","null","null","218","null","109","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","72","51","null","null","2178","417","null","null","66","51","null","null","644","null","327","null",
"1400000US17031282700","Census Tract 2827, Cook County, Illinois","1124","238","null","null","635","null","167","null","560","157","null","null","75","38","null","null","69","37","null","null","6","null","8","null","0","12","null","null","0","12","null","null","0","12","null","null","302","120","null","null","94","52","null","null","202","92","null","null","0","null","12","null","6","10","null","null","0","12","null","null","74","98","null","null","0","null","12","null","14","13","null","null","73","42","null","null","0","12","null","null","26","null","20","null",
"1400000US17031282800","Census Tract 2828, Cook County, Illinois","812","138","null","null","345","null","90","null","321","86","null","null","24","18","null","null","24","18","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","285","96","null","null","143","64","null","null","103","64","null","null","39","null","45","null","0","12","null","null","0","12","null","null","0","12","null","null","5","null","8","null","13","13","null","null","93","44","null","null","10","10","null","null","61","null","45","null",
"1400000US17031283100","Census Tract 2831, Cook County, Illinois","1290","241","null","null","417","null","139","null","358","132","null","null","59","56","null","null","59","56","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","487","181","null","null","323","144","null","null","128","70","null","null","36","null","37","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","9","17","null","null","301","84","null","null","9","14","null","null","67","null","44","null",
"1400000US17031283200","Census Tract 2832, Cook County, Illinois","825","133","null","null","382","null","105","null","340","104","null","null","42","35","null","null","42","35","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","305","97","null","null","206","78","null","null","87","79","null","null","12","null","17","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","21","18","null","null","90","44","null","null","0","12","null","null","27","null","18","null",
"1400000US17031283800","Census Tract 2838, Cook County, Illinois","1930","417","null","null","1410","null","399","null","1194","385","null","null","216","128","null","null","179","122","null","null","11","null","19","null","26","28","null","null","0","12","null","null","0","12","null","null","214","117","null","null","166","97","null","null","48","72","null","null","0","null","12","null","0","12","null","null","0","12","null","null","7","12","null","null","0","null","12","null","42","34","null","null","88","76","null","null","50","35","null","null","119","null","67","null",
"1400000US17031290900","Census Tract 2909, Cook County, Illinois","1153","446","null","null","667","null","317","null","477","191","null","null","190","161","null","null","190","161","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","434","302","null","null","381","277","null","null","53","59","null","null","0","null","12","null","0","12","null","null","0","12","null","null","30","47","null","null","0","null","12","null","22","32","null","null","0","12","null","null","0","12","null","null","0","null","12","null",
"1400000US17031291200","Census Tract 2912, Cook County, Illinois","778","282","null","null","586","null","287","null","549","283","null","null","37","37","null","null","37","37","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","183","73","null","null","100","57","null","null","63","35","null","null","20","null","31","null","0","12","null","null","0","12","null","null","9","13","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null",
"1400000US17031291600","Census Tract 2916, Cook County, Illinois","435","123","null","null","266","null","96","null","208","85","null","null","58","37","null","null","18","29","null","null","14","null","20","null","26","31","null","null","0","12","null","null","0","12","null","null","83","42","null","null","14","22","null","null","61","35","null","null","8","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","29","22","null","null","27","23","null","null","0","12","null","null","30","null","27","null",
"1400000US17031292200","Census Tract 2922, Cook County, Illinois","878","237","null","null","505","null","193","null","440","193","null","null","65","51","null","null","65","51","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","246","105","null","null","137","83","null","null","94","56","null","null","0","null","12","null","15","25","null","null","0","12","null","null","42","41","null","null","0","null","12","null","13","21","null","null","0","12","null","null","7","10","null","null","65","null","44","null",
"1400000US17031292400","Census Tract 2924, Cook County, Illinois","976","427","null","null","385","null","375","null","300","252","null","null","85","126","null","null","85","126","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","505","208","null","null","368","200","null","null","44","39","null","null","28","null","43","null","65","86","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","10","19","null","null","68","58","null","null","8","null","13","null",
"1400000US17031292500","Census Tract 2925, Cook County, Illinois","1208","317","null","null","789","null","264","null","715","262","null","null","74","69","null","null","74","69","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","378","173","null","null","279","136","null","null","99","77","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","41","46","null","null","0","12","null","null","0","null","12","null",
"1400000US17031300500","Census Tract 3005, Cook County, Illinois","1322","243","null","null","855","null","175","null","697","164","null","null","158","100","null","null","78","62","null","null","19","null","23","null","15","25","null","null","34","39","null","null","12","18","null","null","232","118","null","null","96","68","null","null","136","92","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","13","20","null","null","128","62","null","null","0","12","null","null","94","null","73","null",
"1400000US17031300600","Census Tract 3006, Cook County, Illinois","1117","223","null","null","802","null","207","null","542","152","null","null","260","187","null","null","181","169","null","null","73","null","73","null","6","11","null","null","0","12","null","null","0","12","null","null","297","147","null","null","167","135","null","null","114","65","null","null","16","null","26","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","6","9","null","null","0","12","null","null","12","null","18","null",
"1400000US17031300700","Census Tract 3007, Cook County, Illinois","2330","596","null","null","1707","null","545","null","1358","514","null","null","349","168","null","null","199","116","null","null","0","null","12","null","122","84","null","null","0","12","null","null","28","48","null","null","450","181","null","null","382","168","null","null","68","71","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","51","55","null","null","13","21","null","null","109","null","116","null",
"1400000US17031300800","Census Tract 3008, Cook County, Illinois","1361","308","null","null","805","null","272","null","704","278","null","null","101","79","null","null","0","12","null","null","74","null","65","null","0","12","null","null","0","12","null","null","27","46","null","null","420","174","null","null","198","131","null","null","179","108","null","null","43","null","69","null","0","12","null","null","0","12","null","null","37","39","null","null","0","null","12","null","7","11","null","null","71","46","null","null","0","12","null","null","21","null","31","null",
"1400000US17031300900","Census Tract 3009, Cook County, Illinois","1374","316","null","null","990","null","241","null","611","211","null","null","379","129","null","null","192","94","null","null","79","null","64","null","67","58","null","null","41","46","null","null","0","12","null","null","308","159","null","null","135","100","null","null","173","127","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","57","49","null","null","0","12","null","null","19","null","25","null",
"1400000US17031301100","Census Tract 3011, Cook County, Illinois","887","160","null","null","487","null","143","null","387","124","null","null","100","87","null","null","68","80","null","null","0","null","12","null","17","26","null","null","0","12","null","null","15","23","null","null","208","89","null","null","158","90","null","null","46","52","null","null","4","null","6","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","92","64","null","null","47","56","null","null","0","12","null","null","53","null","40","null",
"1400000US17031301200","Census Tract 3012, Cook County, Illinois","1700","418","null","null","1020","null","306","null","890","294","null","null","130","94","null","null","94","80","null","null","36","null","54","null","0","12","null","null","0","12","null","null","0","12","null","null","367","145","null","null","204","126","null","null","163","98","null","null","0","null","12","null","0","12","null","null","0","12","null","null","28","43","null","null","0","null","12","null","0","12","null","null","195","179","null","null","0","12","null","null","90","null","100","null",
"1400000US17031301600","Census Tract 3016, Cook County, Illinois","1245","289","null","null","932","null","214","null","655","194","null","null","277","131","null","null","137","93","null","null","25","null","41","null","51","60","null","null","16","26","null","null","48","56","null","null","250","139","null","null","238","132","null","null","12","24","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","63","60","null","null","0","12","null","null","0","null","12","null",
"1400000US17031301701","Census Tract 3017.01, Cook County, Illinois","2009","649","null","null","1611","null","602","null","1193","528","null","null","418","212","null","null","224","148","null","null","50","null","54","null","0","12","null","null","144","154","null","null","0","12","null","null","325","166","null","null","119","87","null","null","128","133","null","null","78","null","57","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","73","67","null","null","0","12","null","null","0","null","12","null",
"1400000US17031301702","Census Tract 3017.02, Cook County, Illinois","1710","374","null","null","1214","null","334","null","881","288","null","null","333","145","null","null","170","95","null","null","137","null","94","null","26","42","null","null","0","12","null","null","0","12","null","null","305","136","null","null","165","85","null","null","123","80","null","null","17","null","28","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","23","31","null","null","126","110","null","null","0","12","null","null","42","null","40","null",
"1400000US17031301801","Census Tract 3018.01, Cook County, Illinois","1518","413","null","null","1130","null","349","null","760","255","null","null","370","169","null","null","283","135","null","null","0","null","12","null","58","79","null","null","29","45","null","null","0","12","null","null","42","48","null","null","29","46","null","null","13","24","null","null","0","null","12","null","0","12","null","null","0","12","null","null","80","131","null","null","0","null","12","null","13","21","null","null","175","172","null","null","0","12","null","null","78","null","92","null",
"1400000US17031301802","Census Tract 3018.02, Cook County, Illinois","1115","222","null","null","829","null","183","null","599","145","null","null","230","126","null","null","121","61","null","null","69","null","70","null","40","36","null","null","0","12","null","null","0","12","null","null","162","71","null","null","155","71","null","null","7","11","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","17","24","null","null","60","44","null","null","0","12","null","null","47","null","53","null",
