"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031360200","Census Tract 3602, Cook County, Illinois","1616","218","null","null","0","11","null","null","1579","230","null","null","0","11","null","null","37","null","50","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031380100","Census Tract 3801, Cook County, Illinois","1822","240","null","null","124","108","null","null","1656","241","null","null","17","25","null","null","1","null","3","null","0","11","null","null","0","11","null","null","24","29","null","null","0","11","null","null","24","null","29","null",
"1400000US17031380200","Census Tract 3802, Cook County, Illinois","1752","167","null","null","130","91","null","null","1548","202","null","null","0","11","null","null","21","null","32","null","9","14","null","null","0","11","null","null","44","36","null","null","0","11","null","null","44","null","36","null",
"1400000US17031380500","Census Tract 3805, Cook County, Illinois","820","203","null","null","4","6","null","null","812","205","null","null","0","11","null","null","2","null","4","null","0","11","null","null","0","11","null","null","2","7","null","null","0","11","null","null","2","null","7","null",
"1400000US17031380700","Census Tract 3807, Cook County, Illinois","1216","224","null","null","204","196","null","null","983","177","null","null","0","11","null","null","7","null","15","null","0","11","null","null","0","11","null","null","22","23","null","null","0","11","null","null","22","null","23","null",
"1400000US17031381200","Census Tract 3812, Cook County, Illinois","1946","362","null","null","31","44","null","null","1854","355","null","null","0","11","null","null","0","null","11","null","0","11","null","null","41","49","null","null","20","24","null","null","0","11","null","null","20","null","24","null",
"1400000US17031381400","Census Tract 3814, Cook County, Illinois","1746","299","null","null","5","8","null","null","1741","299","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031381500","Census Tract 3815, Cook County, Illinois","250","81","null","null","28","33","null","null","214","74","null","null","0","11","null","null","8","null","9","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031381700","Census Tract 3817, Cook County, Illinois","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"1400000US17031381800","Census Tract 3818, Cook County, Illinois","1102","219","null","null","73","54","null","null","873","167","null","null","6","9","null","null","5","null","11","null","0","11","null","null","102","161","null","null","43","46","null","null","0","11","null","null","43","null","46","null",
"1400000US17031381900","Census Tract 3819, Cook County, Illinois","1293","230","null","null","92","87","null","null","1191","211","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","10","15","null","null","0","11","null","null","10","null","15","null",
"1400000US17031390100","Census Tract 3901, Cook County, Illinois","1386","179","null","null","50","45","null","null","1266","217","null","null","0","11","null","null","3","null","8","null","0","11","null","null","0","11","null","null","67","48","null","null","31","38","null","null","36","null","42","null",
"1400000US17031390200","Census Tract 3902, Cook County, Illinois","1637","250","null","null","158","92","null","null","1421","241","null","null","0","11","null","null","46","null","61","null","0","11","null","null","0","11","null","null","12","14","null","null","0","11","null","null","12","null","14","null",
"1400000US17031390300","Census Tract 3903, Cook County, Illinois","2909","415","null","null","229","127","null","null","2599","408","null","null","0","11","null","null","2","null","5","null","0","11","null","null","31","47","null","null","48","46","null","null","0","11","null","null","48","null","46","null",
"1400000US17031390400","Census Tract 3904, Cook County, Illinois","2524","329","null","null","201","95","null","null","2266","323","null","null","13","21","null","null","18","null","27","null","0","11","null","null","0","11","null","null","26","40","null","null","0","11","null","null","26","null","40","null",
"1400000US17031390500","Census Tract 3905, Cook County, Illinois","1643","225","null","null","349","85","null","null","1099","189","null","null","16","24","null","null","142","null","118","null","0","11","null","null","21","31","null","null","16","17","null","null","0","11","null","null","16","null","17","null",
"1400000US17031390600","Census Tract 3906, Cook County, Illinois","1976","169","null","null","853","155","null","null","831","167","null","null","0","11","null","null","97","null","85","null","0","11","null","null","32","39","null","null","163","88","null","null","44","59","null","null","119","null","68","null",
"1400000US17031390700","Census Tract 3907, Cook County, Illinois","6142","549","null","null","1734","397","null","null","3011","488","null","null","0","15","null","null","1184","null","401","null","0","15","null","null","112","124","null","null","101","97","null","null","36","60","null","null","65","null","74","null",
"1400000US17031400300","Census Tract 4003, Cook County, Illinois","1329","200","null","null","28","34","null","null","1272","196","null","null","0","11","null","null","6","null","11","null","0","11","null","null","16","25","null","null","7","11","null","null","0","11","null","null","7","null","11","null",
"1400000US17031400400","Census Tract 4004, Cook County, Illinois","1661","260","null","null","2","12","null","null","1644","257","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","15","18","null","null","0","11","null","null","15","null","18","null",
"1400000US17031400500","Census Tract 4005, Cook County, Illinois","2422","402","null","null","0","11","null","null","2404","402","null","null","0","11","null","null","0","null","11","null","0","11","null","null","0","11","null","null","18","20","null","null","0","11","null","null","18","null","20","null",
"1400000US17031400800","Census Tract 4008, Cook County, Illinois","2839","429","null","null","1","3","null","null","2672","398","null","null","120","180","null","null","0","null","11","null","0","11","null","null","0","11","null","null","46","58","null","null","0","11","null","null","46","null","58","null",
"1400000US17031410100","Census Tract 4101, Cook County, Illinois","1956","246","null","null","548","144","null","null","915","156","null","null","0","11","null","null","155","null","103","null","0","11","null","null","272","227","null","null","66","65","null","null","13","21","null","null","53","null","61","null",
"1400000US17031410200","Census Tract 4102, Cook County, Illinois","1248","129","null","null","538","148","null","null","248","69","null","null","0","11","null","null","354","null","109","null","0","11","null","null","9","17","null","null","99","78","null","null","10","19","null","null","89","null","78","null",
"1400000US17031410500","Census Tract 4105, Cook County, Illinois","2630","320","null","null","819","221","null","null","1359","280","null","null","0","11","null","null","322","null","154","null","0","11","null","null","46","52","null","null","84","49","null","null","7","11","null","null","77","null","48","null",
"1400000US17031410600","Census Tract 4106, Cook County, Illinois","2365","275","null","null","1300","306","null","null","759","241","null","null","0","11","null","null","178","null","75","null","0","11","null","null","13","19","null","null","115","87","null","null","0","11","null","null","115","null","87","null",
"1400000US17031410700","Census Tract 4107, Cook County, Illinois","1959","203","null","null","1108","230","null","null","472","141","null","null","0","11","null","null","279","null","117","null","0","11","null","null","26","62","null","null","74","57","null","null","23","35","null","null","51","null","48","null",
"1400000US17031410800","Census Tract 4108, Cook County, Illinois","3201","395","null","null","1009","216","null","null","1406","404","null","null","0","11","null","null","378","null","170","null","0","11","null","null","305","208","null","null","103","72","null","null","0","11","null","null","103","null","72","null",
"1400000US17031410900","Census Tract 4109, Cook County, Illinois","2923","314","null","null","1566","280","null","null","939","211","null","null","0","11","null","null","176","null","78","null","0","11","null","null","134","95","null","null","108","54","null","null","20","32","null","null","88","null","45","null",
"1400000US17031411000","Census Tract 4110, Cook County, Illinois","3313","398","null","null","1826","360","null","null","1012","202","null","null","0","11","null","null","327","null","149","null","6","11","null","null","22","27","null","null","120","89","null","null","9","18","null","null","111","null","86","null",
"1400000US17031411100","Census Tract 4111, Cook County, Illinois","2246","183","null","null","1642","224","null","null","136","78","null","null","3","5","null","null","410","null","133","null","0","11","null","null","14","14","null","null","41","28","null","null","5","11","null","null","36","null","26","null",
"1400000US17031411200","Census Tract 4112, Cook County, Illinois","1691","134","null","null","1112","145","null","null","283","102","null","null","0","11","null","null","235","null","86","null","0","11","null","null","4","10","null","null","57","31","null","null","4","7","null","null","53","null","31","null",
