"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004EA","B02001_004M","B02001_004MA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008EA","B02001_008M","B02001_008MA","B02001_009E","B02001_009EA","B02001_009M","B02001_009MA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Annotation of Margin of Error!!Total!!White alone","Annotation of Estimate!!Total!!White alone","Estimate!!Total!!Black or African American alone","Annotation of Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Annotation of Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Annotation of Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Annotation of Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Annotation of Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Annotation of Margin of Error!!Total!!Some other race alone","Annotation of Estimate!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Annotation of Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Annotation of Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Annotation of Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Annotation of Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races",
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","1449","null","267","null","1136","259","null","null","163","null","107","null","0","null","11","null","4","null","7","null","15","null","25","null","115","89","null","null","16","null","20","null","5","null","8","null","11","null","15","null",
"1400000US17031220602","Census Tract 2206.02, Cook County, Illinois","4554","null","616","null","3570","599","null","null","285","null","144","null","0","null","11","null","409","null","295","null","0","null","11","null","219","129","null","null","71","null","70","null","0","null","11","null","71","null","70","null",
"1400000US17031220701","Census Tract 2207.01, Cook County, Illinois","3699","null","461","null","3195","441","null","null","352","null","262","null","8","null","14","null","69","null","103","null","0","null","11","null","68","61","null","null","7","null","12","null","0","null","11","null","7","null","12","null",
"1400000US17031220702","Census Tract 2207.02, Cook County, Illinois","4321","null","547","null","3632","527","null","null","202","null","160","null","0","null","11","null","37","null","61","null","0","null","11","null","340","280","null","null","110","null","113","null","0","null","11","null","110","null","113","null",
"1400000US17031220901","Census Tract 2209.01, Cook County, Illinois","3332","null","503","null","2459","537","null","null","308","null","228","null","41","null","69","null","67","null","59","null","0","null","11","null","363","208","null","null","94","null","134","null","58","null","73","null","36","null","93","null",
"1400000US17031220902","Census Tract 2209.02, Cook County, Illinois","3205","null","383","null","2677","475","null","null","228","null","239","null","0","null","11","null","25","null","34","null","0","null","11","null","248","221","null","null","27","null","24","null","6","null","9","null","21","null","20","null",
"1400000US17031221000","Census Tract 2210, Cook County, Illinois","3271","null","361","null","2595","383","null","null","356","null","183","null","21","null","32","null","17","null","26","null","0","null","11","null","264","171","null","null","18","null","26","null","0","null","11","null","18","null","26","null",
"1400000US17031221100","Census Tract 2211, Cook County, Illinois","4815","null","541","null","3545","444","null","null","644","null","381","null","14","null","22","null","89","null","66","null","0","null","11","null","358","217","null","null","165","null","127","null","40","null","51","null","125","null","142","null",
"1400000US17031221200","Census Tract 2212, Cook County, Illinois","2808","null","400","null","2046","327","null","null","136","null","73","null","0","null","11","null","39","null","40","null","0","null","11","null","450","309","null","null","137","null","101","null","0","null","11","null","137","null","101","null",
"1400000US17031221300","Census Tract 2213, Cook County, Illinois","2603","null","321","null","2121","335","null","null","159","null","100","null","45","null","46","null","62","null","54","null","0","null","11","null","149","93","null","null","67","null","55","null","11","null","34","null","56","null","43","null",
"1400000US17031221400","Census Tract 2214, Cook County, Illinois","3187","null","457","null","2907","504","null","null","111","null","132","null","0","null","11","null","60","null","62","null","0","null","11","null","99","78","null","null","10","null","16","null","0","null","11","null","10","null","16","null",
"1400000US17031221500","Census Tract 2215, Cook County, Illinois","2695","null","393","null","2337","430","null","null","92","null","70","null","9","null","15","null","86","null","56","null","0","null","11","null","143","123","null","null","28","null","25","null","10","null","15","null","18","null","20","null",
"1400000US17031221600","Census Tract 2216, Cook County, Illinois","3078","null","356","null","2656","314","null","null","24","null","20","null","0","null","11","null","113","null","70","null","0","null","11","null","244","209","null","null","41","null","42","null","0","null","11","null","41","null","42","null",
"1400000US17031222200","Census Tract 2222, Cook County, Illinois","1921","null","169","null","1696","179","null","null","25","null","24","null","0","null","11","null","154","null","104","null","0","null","11","null","20","30","null","null","26","null","19","null","0","null","11","null","26","null","19","null",
"1400000US17031222500","Census Tract 2225, Cook County, Illinois","1449","null","269","null","1215","263","null","null","123","null","93","null","0","null","11","null","0","null","11","null","0","null","11","null","100","74","null","null","11","null","16","null","0","null","11","null","11","null","16","null",
"1400000US17031222600","Census Tract 2226, Cook County, Illinois","1636","null","238","null","1221","243","null","null","183","null","100","null","0","null","11","null","92","null","64","null","0","null","11","null","123","97","null","null","17","null","17","null","0","null","11","null","17","null","17","null",
"1400000US17031222700","Census Tract 2227, Cook County, Illinois","2631","null","258","null","2173","313","null","null","229","null","162","null","16","null","24","null","0","null","11","null","0","null","11","null","193","166","null","null","20","null","21","null","5","null","8","null","15","null","19","null",
"1400000US17031222800","Census Tract 2228, Cook County, Illinois","902","null","193","null","630","201","null","null","254","null","120","null","0","null","11","null","0","null","11","null","0","null","11","null","18","22","null","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031222900","Census Tract 2229, Cook County, Illinois","1022","null","196","null","737","187","null","null","146","null","153","null","0","null","11","null","0","null","11","null","0","null","11","null","139","136","null","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031230100","Census Tract 2301, Cook County, Illinois","1600","null","207","null","658","186","null","null","201","null","95","null","0","null","11","null","11","null","13","null","0","null","11","null","713","218","null","null","17","null","17","null","4","null","8","null","13","null","14","null",
"1400000US17031230200","Census Tract 2302, Cook County, Illinois","1712","null","309","null","649","243","null","null","277","null","146","null","0","null","11","null","0","null","11","null","0","null","11","null","690","238","null","null","96","null","78","null","37","null","48","null","59","null","62","null",
"1400000US17031230300","Census Tract 2303, Cook County, Illinois","1035","null","150","null","309","144","null","null","28","null","41","null","0","null","11","null","13","null","21","null","0","null","11","null","685","166","null","null","0","null","11","null","0","null","11","null","0","null","11","null",
"1400000US17031230400","Census Tract 2304, Cook County, Illinois","2521","null","531","null","979","300","null","null","182","null","185","null","23","null","33","null","14","null","14","null","0","null","11","null","1216","471","null","null","107","null","83","null","85","null","83","null","22","null","29","null",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","3424","null","406","null","1146","393","null","null","322","null","203","null","23","null","36","null","0","null","11","null","0","null","11","null","1889","476","null","null","44","null","43","null","24","null","30","null","20","null","31","null",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","7706","null","976","null","1495","482","null","null","2381","null","713","null","52","null","81","null","0","null","16","null","0","null","16","null","3648","1015","null","null","130","null","87","null","89","null","68","null","41","null","54","null",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","4952","null","523","null","1778","436","null","null","593","null","339","null","0","null","11","null","22","null","52","null","0","null","11","null","2410","451","null","null","149","null","151","null","38","null","44","null","111","null","155","null",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","1051","null","184","null","541","188","null","null","70","null","71","null","13","null","19","null","0","null","11","null","0","null","11","null","423","212","null","null","4","null","8","null","0","null","11","null","4","null","8","null",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","4926","null","434","null","1471","386","null","null","1425","null","433","null","0","null","11","null","50","null","37","null","0","null","11","null","1941","450","null","null","39","null","39","null","20","null","32","null","19","null","20","null",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","1039","null","227","null","200","116","null","null","769","null","167","null","0","null","11","null","0","null","11","null","0","null","11","null","64","57","null","null","6","null","10","null","0","null","11","null","6","null","10","null",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","5078","null","769","null","560","248","null","null","3419","null","801","null","0","null","16","null","0","null","16","null","0","null","16","null","1073","496","null","null","26","null","33","null","0","null","16","null","26","null","33","null",
"1400000US17031231500","Census Tract 2315, Cook County, Illinois","6204","null","1093","null","157","144","null","null","5748","null","1078","null","4","null","9","null","0","null","16","null","0","null","16","null","218","220","null","null","77","null","85","null","29","null","46","null","48","null","72","null",
